id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
12888052,22541573,Manhattan,Hell's Kitchen,40.76152,-73.98678,Entire home/apt,256,30,3,87,358
12891996,70583598,Manhattan,Chelsea,40.74303,-73.99797,Entire home/apt,200,2,1,1,0
12892861,70594777,Brooklyn,Clinton Hill,40.68873,-73.96523,Entire home/apt,150,7,4,1,0
12895146,63790712,Manhattan,Harlem,40.80476,-73.95416,Private room,41,21,2,2,0
12897133,7560581,Manhattan,Hell's Kitchen,40.76274,-73.98733,Private room,100,4,0,1,0
12897616,70637655,Manhattan,Upper West Side,40.80288,-73.96629,Private room,75,1,1,1,0
12897713,70638431,Manhattan,Chelsea,40.75041,-73.99489,Entire home/apt,300,1,2,1,0
12897946,70640302,Brooklyn,Flatbush,40.65468,-73.95703,Private room,50,3,3,1,0
12898943,10259868,Brooklyn,Crown Heights,40.66676,-73.95991,Private room,85,7,0,1,0
12898987,17984997,Brooklyn,South Slope,40.66757,-73.98498,Entire home/apt,475,3,0,1,101
12899112,70651602,Manhattan,East Harlem,40.78576,-73.94211,Private room,50,1,4,1,0
12900284,27885164,Queens,Elmhurst,40.74182,-73.88875,Private room,50,1,0,1,0
12901480,70674019,Brooklyn,Bushwick,40.69968,-73.92645,Entire home/apt,179,7,117,2,137
12902256,37782666,Manhattan,Lower East Side,40.71366,-73.98799,Private room,72,4,59,1,83
12902467,1411232,Manhattan,East Village,40.7266,-73.97872,Entire home/apt,150,1,3,1,0
12902686,70686576,Brooklyn,Fort Hamilton,40.61707,-74.03473,Entire home/apt,110,1,1,1,0
12903772,70646170,Manhattan,Upper West Side,40.79167,-73.97273,Entire home/apt,200,2,6,1,0
12904061,20559017,Manhattan,East Harlem,40.7862,-73.94413,Private room,50,30,1,9,333
12904840,27634654,Brooklyn,Bay Ridge,40.6311,-74.03022,Private room,35,30,5,2,0
12905314,16414492,Manhattan,Washington Heights,40.83873,-73.94118,Private room,45,1,6,1,0
12905446,2286611,Brooklyn,South Slope,40.66455,-73.98479,Entire home/apt,195,3,6,1,0
12911110,5317451,Manhattan,Upper West Side,40.78397,-73.97063,Entire home/apt,90,8,1,1,0
12912510,37241656,Brooklyn,Williamsburg,40.71638,-73.95684,Entire home/apt,325,2,27,1,0
12913007,4090856,Brooklyn,Clinton Hill,40.68425,-73.96455,Entire home/apt,100,3,2,1,8
12914082,8255336,Manhattan,SoHo,40.72258,-74.00358,Private room,85,30,5,2,69
12914239,2464187,Staten Island,St. George,40.63834,-74.08291,Private room,40,1,5,2,0
12914669,44665470,Manhattan,Harlem,40.80794,-73.9415,Private room,80,1,3,1,0
12914726,21375734,Manhattan,West Village,40.73116,-74.00212,Private room,149,1,6,1,0
12914749,8635103,Manhattan,Harlem,40.82125,-73.95,Private room,67,4,1,1,0
12915038,25611454,Brooklyn,East Flatbush,40.65983,-73.93472,Private room,80,3,57,1,14
12915074,16300594,Brooklyn,Williamsburg,40.71784,-73.95265,Private room,80,4,16,3,0
12915928,70058270,Brooklyn,Crown Heights,40.66623,-73.93113,Entire home/apt,275,3,27,4,271
12916073,70827984,Brooklyn,East New York,40.66921,-73.87797,Entire home/apt,123,4,63,1,67
12916138,70828773,Manhattan,East Harlem,40.79617,-73.94735,Entire home/apt,179,1,1,1,0
12916646,67359538,Manhattan,Hell's Kitchen,40.75873,-73.99197,Private room,180,1,28,1,0
12916955,70839024,Brooklyn,Bedford-Stuyvesant,40.68234,-73.94843,Entire home/apt,500,2,0,1,0
12917057,26476746,Manhattan,Lower East Side,40.72118,-73.98697,Entire home/apt,140,4,6,1,0
12917422,20220930,Manhattan,Harlem,40.82143,-73.95651,Private room,59,7,1,1,0
12917834,3988031,Manhattan,Hell's Kitchen,40.76172,-73.99706,Entire home/apt,200,1,6,1,0
12924969,758441,Brooklyn,Bedford-Stuyvesant,40.68709,-73.91989,Private room,165,1,2,4,342
12926448,19393925,Brooklyn,Williamsburg,40.70973,-73.9626,Entire home/apt,230,5,0,1,0
12926849,28680349,Brooklyn,Greenpoint,40.72577,-73.94981,Private room,90,1,7,1,0
12927770,1289635,Queens,Long Island City,40.74069,-73.95604,Entire home/apt,200,5,4,1,16
12932186,3718821,Manhattan,Harlem,40.81301,-73.94955,Private room,120,2,44,1,96
12932670,65809485,Queens,Flushing,40.74954,-73.82829,Private room,60,5,62,12,174
12933540,69711528,Bronx,Parkchester,40.83049,-73.87354,Shared room,51,3,9,2,89
12936207,51716739,Brooklyn,Bedford-Stuyvesant,40.6887,-73.93536,Entire home/apt,200,2,80,3,286
12941015,406843,Manhattan,East Village,40.72889,-73.98006,Entire home/apt,250,3,33,2,80
12941306,14035480,Brooklyn,Crown Heights,40.67493,-73.96195,Entire home/apt,160,3,0,1,0
12941586,71093679,Manhattan,Upper West Side,40.79458,-73.97077,Entire home/apt,180,2,7,1,0
12945400,49836177,Brooklyn,Williamsburg,40.71264,-73.94751,Private room,66,1,1,1,0
12947454,33419138,Manhattan,Upper West Side,40.78175,-73.97576,Entire home/apt,180,1,1,1,0
12947660,36948675,Manhattan,East Village,40.72886,-73.9863,Private room,65,18,6,1,0
12947670,1475015,Manhattan,Kips Bay,40.74141,-73.97868,Entire home/apt,87,30,2,52,365
12949605,14131713,Brooklyn,Bedford-Stuyvesant,40.68633,-73.93557,Private room,60,7,1,2,0
12949840,1386468,Brooklyn,Bushwick,40.6898,-73.91774,Entire home/apt,124,2,104,1,237
12949937,71140140,Manhattan,Lower East Side,40.71981,-73.99154,Entire home/apt,225,2,1,1,0
12950979,71152156,Manhattan,Inwood,40.86612,-73.9189,Entire home/apt,77,6,1,1,0
12950997,71150679,Brooklyn,Bushwick,40.69021,-73.92207,Private room,79,2,57,2,127
12951215,30283594,Manhattan,Hell's Kitchen,40.76222,-73.99889,Entire home/apt,239,30,2,121,365
12951417,71150679,Brooklyn,Bushwick,40.69024,-73.92197,Private room,65,2,77,2,116
12953106,41134220,Brooklyn,Vinegar Hill,40.70196,-73.98297,Entire home/apt,170,30,0,1,270
12953234,3664485,Manhattan,Hell's Kitchen,40.76455,-73.99128,Shared room,30,3,0,1,0
12953717,70181422,Brooklyn,Windsor Terrace,40.65254,-73.98017,Private room,72,1,4,4,0
12953757,24747678,Brooklyn,Bushwick,40.7029,-73.9296,Private room,75,3,5,1,0
12953862,15515731,Brooklyn,Bedford-Stuyvesant,40.68645,-73.93994,Private room,35,5,1,1,0
12953867,69232570,Brooklyn,Bushwick,40.70219,-73.9227,Private room,45,1,98,1,16
12954148,24517762,Manhattan,Upper West Side,40.80045,-73.96119,Private room,67,3,5,1,0
12955262,3710740,Manhattan,Harlem,40.81806,-73.95374,Entire home/apt,150,1,49,2,0
12955281,25733361,Brooklyn,Bedford-Stuyvesant,40.70017,-73.94357,Entire home/apt,115,3,2,1,0
12955346,12160792,Brooklyn,Brooklyn Heights,40.69183,-73.99592,Entire home/apt,150,1,107,1,75
12955402,2714164,Brooklyn,Greenpoint,40.72311,-73.94489,Private room,50,2,15,2,27
12955453,62172448,Manhattan,Upper East Side,40.76635,-73.95683,Private room,60,5,1,2,0
12955454,33622924,Manhattan,Harlem,40.83018,-73.9483,Private room,50,1,116,4,352
12955940,71211231,Bronx,Fordham,40.85396,-73.89872,Private room,34,1,2,1,0
12955943,23050317,Brooklyn,Williamsburg,40.70944,-73.9492,Entire home/apt,100,7,6,1,0
12956122,11363395,Manhattan,Upper West Side,40.77998,-73.98018,Entire home/apt,125,1,0,1,0
12956315,5226800,Queens,Ditmars Steinway,40.77374,-73.91903,Private room,100,5,0,1,0
12962482,21262993,Brooklyn,Bushwick,40.70267,-73.92383,Private room,45,1,2,1,0
12962798,321386,Manhattan,East Village,40.72859,-73.98348,Entire home/apt,198,2,32,1,0
12963341,4534893,Manhattan,East Village,40.72501,-73.98776,Private room,150,1,5,4,121
12964477,28370925,Brooklyn,Sunset Park,40.63833,-74.01794,Private room,39,5,89,4,0
12964763,51501835,Manhattan,Hell's Kitchen,40.76504,-73.99491,Entire home/apt,150,30,4,31,339
12965288,11071244,Queens,Long Island City,40.76591,-73.93434,Private room,80,2,49,1,0
12965883,71188543,Manhattan,Washington Heights,40.84909,-73.93829,Private room,46,2,2,1,0
12966225,71312760,Staten Island,Richmondtown,40.57093,-74.12429,Entire home/apt,78,3,79,1,300
12966504,28709982,Brooklyn,Williamsburg,40.71827,-73.95494,Entire home/apt,219,3,51,3,71
12966707,30101336,Manhattan,Upper West Side,40.79832,-73.96291,Private room,145,2,1,1,180
12966771,37219626,Manhattan,Hell's Kitchen,40.76319,-73.98693,Entire home/apt,220,3,0,1,0
12966974,71321195,Manhattan,Chelsea,40.73737,-73.99475,Entire home/apt,225,1,0,1,0
12969014,9991075,Manhattan,Upper West Side,40.78116,-73.98104,Entire home/apt,175,1,11,2,0
12969574,160139,Brooklyn,Williamsburg,40.71559,-73.96385,Entire home/apt,220,4,42,1,318
12970866,25749667,Brooklyn,Flatbush,40.65255,-73.96227,Shared room,85,1,1,1,0
12971882,5265824,Brooklyn,Clinton Hill,40.69093,-73.96507,Private room,77,5,0,1,0
12972040,283395,Manhattan,Murray Hill,40.74933,-73.97937,Private room,110,1,31,2,189
12972292,68139551,Queens,Maspeth,40.72075,-73.89496,Private room,58,1,60,3,346
12972320,203039,Manhattan,Upper West Side,40.80077,-73.9681,Entire home/apt,350,6,5,1,92
12972533,71382423,Manhattan,Lower East Side,40.71772,-73.98882,Entire home/apt,329,3,104,1,205
12972783,68139551,Queens,Maspeth,40.72143,-73.8932,Private room,58,1,37,3,364
12973288,68139551,Queens,Maspeth,40.72103,-73.89458,Private room,60,1,30,3,364
12973353,63560790,Queens,Kew Gardens,40.70542,-73.82979,Shared room,43,1,8,2,362
12973363,22846970,Brooklyn,Prospect Heights,40.675,-73.96406,Private room,88,2,46,1,0
12973819,71402091,Brooklyn,Flatbush,40.65421,-73.95945,Entire home/apt,90,4,7,1,0
12973878,45469626,Brooklyn,Sunset Park,40.64748,-73.99802,Private room,41,3,2,1,0
12973927,15246785,Brooklyn,Bedford-Stuyvesant,40.7001,-73.94326,Private room,65,4,36,1,80
12974423,3454707,Brooklyn,Bushwick,40.70101,-73.92505,Entire home/apt,95,5,0,1,0
12979100,14885449,Manhattan,Financial District,40.70725,-74.00206,Entire home/apt,160,6,2,1,0
12981106,727410,Brooklyn,Bedford-Stuyvesant,40.69116,-73.96039,Entire home/apt,140,6,18,1,11
12983699,22541573,Manhattan,Upper East Side,40.77301,-73.95045,Entire home/apt,169,30,1,87,347
12983995,71499258,Manhattan,Upper West Side,40.80121,-73.96277,Entire home/apt,115,10,2,1,4
12984506,52498520,Brooklyn,Bushwick,40.68622,-73.91026,Private room,67,1,20,1,365
12984535,70181422,Brooklyn,Windsor Terrace,40.65256,-73.9798,Private room,60,1,1,4,0
12984848,183504,Brooklyn,Greenpoint,40.73547,-73.9545,Private room,45,28,9,1,332
12984851,56752163,Manhattan,Lower East Side,40.71884,-73.99294,Private room,60,2,3,2,0
12985547,13347167,Manhattan,Upper East Side,40.77219,-73.95588,Entire home/apt,142,30,2,29,319
12986700,1477622,Brooklyn,Williamsburg,40.72113,-73.95574,Entire home/apt,350,2,3,1,0
12986728,6069897,Manhattan,Harlem,40.82272,-73.95144,Private room,40,29,2,1,0
12987298,21541169,Brooklyn,South Slope,40.6617,-73.98221,Private room,65,14,8,1,0
12987983,4386682,Queens,Ridgewood,40.70204,-73.91068,Private room,50,3,4,3,0
12988054,4386682,Queens,Ridgewood,40.70435,-73.91207,Private room,42,7,3,3,0
12988898,71552588,Bronx,Fordham,40.86032,-73.88493,Shared room,130,1,0,1,365
12989612,6502531,Manhattan,Chelsea,40.74711,-73.99281,Private room,100,1,2,2,65
12989767,16436459,Manhattan,Chelsea,40.74583,-74.00451,Entire home/apt,175,4,30,1,48
12990051,30045665,Manhattan,Hell's Kitchen,40.76039,-73.99028,Entire home/apt,399,2,80,1,212
12990172,37194964,Manhattan,Morningside Heights,40.81488,-73.95886,Entire home/apt,110,7,0,1,0
12990232,29268760,Queens,Ridgewood,40.69284,-73.90348,Private room,45,7,0,1,0
12990502,2736755,Queens,Astoria,40.77091,-73.91875,Private room,40,2,36,2,0
12990578,49447536,Manhattan,Hell's Kitchen,40.75484,-73.9922,Private room,100,1,1,1,0
12990926,2736755,Queens,Astoria,40.7691,-73.91994,Private room,63,7,1,2,0
12995569,7199306,Manhattan,Hell's Kitchen,40.76814,-73.98476,Entire home/apt,177,2,2,1,0
12999167,19726948,Manhattan,Lower East Side,40.72151,-73.98814,Entire home/apt,158,2,145,1,193
12999396,29210997,Brooklyn,Red Hook,40.67498,-74.01169,Entire home/apt,400,3,11,1,6
13000007,124866,Brooklyn,Cobble Hill,40.68985,-73.99311,Entire home/apt,90,5,18,1,2
13000020,1422833,Manhattan,Lower East Side,40.7205,-73.98315,Entire home/apt,135,2,16,1,0
13000257,71665510,Brooklyn,Williamsburg,40.71685,-73.9615,Entire home/apt,200,2,4,1,318
13000483,1261588,Brooklyn,Crown Heights,40.67968,-73.9595,Entire home/apt,155,30,132,1,83
13000527,19866179,Manhattan,Two Bridges,40.71098,-73.99296,Private room,100,30,1,1,0
13000571,3807299,Manhattan,Greenwich Village,40.73418,-73.99338,Entire home/apt,315,3,5,1,38
13001082,4112409,Manhattan,East Harlem,40.79193,-73.9439,Shared room,45,1,52,1,347
13003338,1475855,Manhattan,Kips Bay,40.74358,-73.98096,Private room,125,3,0,1,0
13004961,4852748,Manhattan,Harlem,40.80577,-73.94616,Entire home/apt,220,4,1,6,364
13004967,4852748,Manhattan,Harlem,40.80527,-73.94579,Private room,220,2,3,6,365
13004996,71717596,Queens,Rockaway Beach,40.58977,-73.81324,Entire home/apt,100,2,50,1,40
13006002,31996442,Brooklyn,Clinton Hill,40.69475,-73.96848,Private room,70,1,3,1,0
13006794,10838145,Manhattan,Upper West Side,40.798,-73.96317,Entire home/apt,74,2,8,1,0
13007629,3059285,Manhattan,Chinatown,40.71536,-73.99794,Entire home/apt,290,2,3,1,0
13007839,71754921,Brooklyn,Crown Heights,40.66789,-73.94351,Entire home/apt,100,1,0,1,0
13007925,42835213,Brooklyn,East Flatbush,40.64645,-73.95047,Private room,85,4,42,2,35
13013882,71746226,Brooklyn,Williamsburg,40.70739,-73.94318,Private room,65,2,1,1,0
13014556,23269902,Brooklyn,Crown Heights,40.67251,-73.95334,Private room,45,2,26,1,45
13015322,53308963,Manhattan,Chinatown,40.71415,-73.99806,Private room,95,2,6,2,7
13016082,12127963,Manhattan,East Harlem,40.78804,-73.95382,Private room,95,5,4,1,0
13016230,30074012,Brooklyn,Flatbush,40.63887,-73.96667,Entire home/apt,80,3,32,1,0
13016389,71838636,Manhattan,Chelsea,40.73596,-73.99228,Entire home/apt,300,5,22,1,87
13016411,22541573,Manhattan,Financial District,40.70519,-74.0082,Entire home/apt,259,30,0,87,302
13016417,33273074,Manhattan,Kips Bay,40.74139,-73.9783,Entire home/apt,120,2,7,1,0
13017016,69841552,Manhattan,SoHo,40.72625,-74.00199,Entire home/apt,150,3,40,1,4
13017140,65727695,Manhattan,Morningside Heights,40.81632,-73.96007,Entire home/apt,120,2,2,1,0
13018125,10797290,Manhattan,Chelsea,40.74469,-73.99858,Entire home/apt,225,1,32,1,0
13018127,22124777,Brooklyn,Williamsburg,40.70961,-73.96352,Private room,100,1,37,1,0
13018248,1207773,Brooklyn,Williamsburg,40.70772,-73.95978,Entire home/apt,160,3,13,2,0
13018811,71865037,Manhattan,Harlem,40.82032,-73.94457,Private room,49,3,0,1,0
13019053,24278208,Manhattan,East Village,40.72669,-73.98792,Entire home/apt,150,3,35,1,0
13019333,3671013,Manhattan,Midtown,40.76232,-73.97614,Private room,100,2,0,2,0
13019720,57574248,Manhattan,Midtown,40.7533,-73.97346,Entire home/apt,275,3,16,3,0
13019851,59093909,Brooklyn,Clinton Hill,40.69525,-73.96604,Private room,45,1,3,1,0
13020422,4909923,Brooklyn,Williamsburg,40.71293,-73.9603,Entire home/apt,195,3,54,1,97
13023771,71853402,Brooklyn,Prospect-Lefferts Gardens,40.65719,-73.95245,Private room,100,1,14,2,304
13026702,9455699,Manhattan,Lower East Side,40.72033,-73.98767,Entire home/apt,195,1,9,1,0
13027365,48804458,Queens,Ridgewood,40.70432,-73.90015,Entire home/apt,87,5,133,2,49
13027960,14012039,Brooklyn,Flatbush,40.65359,-73.95631,Entire home/apt,120,3,3,1,0
13028533,57574248,Manhattan,Midtown,40.75303,-73.97327,Entire home/apt,170,2,9,3,0
13030999,59552219,Manhattan,Financial District,40.70645,-74.01144,Entire home/apt,160,7,2,1,0
13031184,923412,Brooklyn,South Slope,40.66573,-73.98947,Private room,50,7,0,1,0
13031383,5163395,Brooklyn,Williamsburg,40.70775,-73.94725,Private room,75,2,0,1,0
13031826,18933388,Brooklyn,Crown Heights,40.67661,-73.95611,Entire home/apt,225,1,5,1,0
13031854,72019599,Brooklyn,Crown Heights,40.67218,-73.95368,Entire home/apt,125,2,70,1,132
13032261,57571805,Manhattan,Midtown,40.75315,-73.97339,Entire home/apt,350,2,3,3,0
13033170,2637408,Brooklyn,Williamsburg,40.71214,-73.94992,Entire home/apt,175,3,122,2,128
13033376,21340955,Brooklyn,Flatbush,40.65272,-73.96127,Private room,65,3,28,3,298
13037692,66326553,Manhattan,Hell's Kitchen,40.76111,-73.99248,Entire home/apt,350,6,97,2,236
13039122,50600973,Brooklyn,Bushwick,40.69499,-73.9283,Private room,45,1,251,7,69
13039351,751120,Brooklyn,Fort Greene,40.68715,-73.97388,Entire home/apt,120,2,21,1,0
13039849,283116,Queens,Sunnyside,40.74625,-73.91643,Entire home/apt,75,5,0,1,0
13040171,9460317,Manhattan,East Village,40.72906,-73.98006,Private room,100,3,2,1,0
13040618,23457783,Brooklyn,Bushwick,40.6905,-73.90834,Private room,40,1,1,1,0
13040683,28868609,Queens,Ditmars Steinway,40.77266,-73.90268,Shared room,100,1,1,1,0
13042051,43339525,Brooklyn,Williamsburg,40.7163,-73.94394,Entire home/apt,178,2,22,1,3
13042637,9427289,Queens,Sunnyside,40.74691,-73.91763,Entire home/apt,170,2,149,2,229
13042752,62843071,Queens,Woodhaven,40.69617,-73.85204,Private room,45,1,235,4,278
13043208,14060030,Manhattan,Financial District,40.70527,-74.00629,Entire home/apt,180,1,2,1,0
13043314,6818577,Brooklyn,Williamsburg,40.70879,-73.95235,Private room,89,30,1,1,0
13043724,72157489,Brooklyn,Bushwick,40.6928,-73.91614,Private room,50,1,5,2,0
13044519,2349563,Brooklyn,Greenpoint,40.73356,-73.95808,Private room,80,1,2,1,0
13044589,6462802,Brooklyn,South Slope,40.6647,-73.98474,Entire home/apt,250,4,4,1,0
13044668,72168153,Manhattan,Midtown,40.74464,-73.98436,Private room,70,20,4,1,8
13044689,3166393,Manhattan,Chelsea,40.74632,-74.00431,Entire home/apt,170,29,0,1,64
13044815,72112652,Manhattan,Financial District,40.70825,-74.01403,Private room,90,4,0,2,0
13044964,5288991,Manhattan,Upper East Side,40.7775,-73.95262,Shared room,45,30,20,6,258
13044996,60278094,Brooklyn,Flatbush,40.64053,-73.95785,Entire home/apt,100,2,21,1,0
13045196,24165646,Brooklyn,Bushwick,40.68754,-73.91265,Private room,65,3,33,1,189
13045257,5288991,Manhattan,Upper East Side,40.77854,-73.95073,Shared room,45,30,22,6,323
13045435,5288991,Manhattan,Upper East Side,40.77927,-73.95071,Shared room,45,30,22,6,289
13045531,5288991,Manhattan,Upper East Side,40.77903,-73.95238,Shared room,45,30,22,6,294
13045629,5288991,Manhattan,Upper East Side,40.77736,-73.95144,Private room,90,30,79,6,246
13046279,364558,Manhattan,Washington Heights,40.83805,-73.94307,Entire home/apt,150,2,17,1,15
13047594,11107448,Brooklyn,Williamsburg,40.71862,-73.94216,Private room,62,7,0,2,0
13052968,26959668,Brooklyn,Fort Greene,40.68748,-73.97397,Entire home/apt,125,3,19,1,0
13055236,72280483,Manhattan,Murray Hill,40.74688,-73.97813,Entire home/apt,125,2,100,1,34
13055856,72287701,Brooklyn,Crown Heights,40.67533,-73.95545,Entire home/apt,175,1,121,1,7
13056210,72291606,Brooklyn,Bushwick,40.69029,-73.91899,Shared room,75,1,25,1,155
13058232,72313021,Manhattan,Chelsea,40.74472,-74.00095,Entire home/apt,295,1,50,1,77
13058423,26535250,Brooklyn,Windsor Terrace,40.65841,-73.97753,Entire home/apt,50,1,74,3,236
13058496,72315258,Brooklyn,Crown Heights,40.67619,-73.93866,Private room,28,1,0,1,0
13058729,72318418,Brooklyn,Brownsville,40.66783,-73.92192,Private room,69,2,104,3,362
13058888,7701998,Manhattan,Harlem,40.81569,-73.94622,Private room,75,1,0,1,0
13059537,16098958,Manhattan,Financial District,40.7034,-74.00787,Entire home/apt,175,30,2,96,365
13059631,15720806,Brooklyn,Bedford-Stuyvesant,40.69349,-73.93031,Private room,50,3,0,1,0
13059872,3149121,Manhattan,Greenwich Village,40.72617,-73.99658,Private room,90,1,2,1,0
13061064,16345024,Manhattan,Upper East Side,40.77687,-73.9546,Private room,100,2,1,1,0
13061422,6324947,Brooklyn,Greenpoint,40.72341,-73.94061,Private room,49,3,4,1,7
13062471,33346283,Manhattan,Harlem,40.83141,-73.94722,Private room,55,5,31,3,326
13063023,1924750,Queens,Astoria,40.76437,-73.91304,Private room,36,2,37,2,228
13063360,13270888,Queens,Astoria,40.76764,-73.91633,Private room,65,4,28,1,0
13064336,1412548,Brooklyn,Williamsburg,40.70806,-73.94224,Private room,60,3,1,1,0
13064382,26378652,Manhattan,East Village,40.72791,-73.98916,Entire home/apt,180,4,3,1,0
13064386,23909946,Brooklyn,Bedford-Stuyvesant,40.68604,-73.91924,Private room,50,5,39,3,40
13064443,15239567,Brooklyn,Brooklyn Heights,40.69218,-73.99124,Entire home/apt,110,2,1,1,0
13064717,1475015,Manhattan,Midtown,40.76102,-73.96555,Entire home/apt,87,30,2,52,365
13064913,3872251,Brooklyn,Fort Greene,40.68589,-73.97659,Entire home/apt,100,2,13,1,0
13065032,10643230,Queens,Sunnyside,40.7464,-73.91675,Entire home/apt,120,5,3,1,0
13065347,48764969,Brooklyn,Cypress Hills,40.68122,-73.90399,Private room,42,6,12,2,207
13065356,42399786,Manhattan,West Village,40.73564,-73.99823,Entire home/apt,145,3,100,1,0
13065655,72398084,Queens,Astoria,40.76803,-73.93033,Entire home/apt,110,21,0,1,0
13065949,11362470,Manhattan,East Village,40.73007,-73.98637,Private room,99,1,2,1,0
